Tipo de Comprobante	Codigo Unidad de Negocio	Descripción unidad de negocio	num_doc	tipo_doc	mes	año	Fecha contable	UF	fecha pago factura	RUT proveedor	Razon Social Proveedor	exento_detalle	exento_detalle_uf	afecto_detalle	afecto_detalle_uf	iva_detalle	total_por_documento	concepto1_codigo	concepto1	centro_de_costo	observaciones	Glosa encabezado comprobante	Glosa detalle comprobante	cuenta_contable
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				500000	12.61237945403027					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/6176 ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LTDA.	4-2-04-006
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				279850	7.059148780420744					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/9375/76818350-3/ASESORIAS PROHARDWARE SPA	4-2-04-006
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				105807	2.668956065785162					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/3148718/96928180-5/EMPRESA NACIONAL DE CERTIFICACION ELECTRONICA S A	4-2-04-006
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				327461	8.260124776792415					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/9428/76818350-3/ASESORIAS PROHARDWARE SPA	4-2-04-006
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				587381	14.81654411217551					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/318/78710720-6/SERVICIOS SANVEST SPA	4-2-02-002
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				829199	20.9163448618049					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/994/76146217-2/GOOSE DESIGN SPA	4-2-05-001
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-823566	-20.77425379487579					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/287178 Manager Software S.A.	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-823566	-20.77425379487579					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/290913 MANAGER SOFTWARE S.A.	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-823566	-20.77425379487579					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	NC/8626 MANAGER SOFTWARE S.A.	4-2-04-006
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-500000	-12.61237945403027					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/6176 ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LTDA.	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-279850	-7.059148780420744					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/9375/76818350-3/ASESORIAS PROHARDWARE SPA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-105807	-2.668956065785162					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/3148718/96928180-5/EMPRESA NACIONAL DE CERTIFICACION ELECTRONICA S A	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-327461	-8.260124776792415					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/9428/76818350-3/ASESORIAS PROHARDWARE SPA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-587381	-14.81654411217551					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/318/78710720-6/SERVICIOS SANVEST SPA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-829199	-20.9163448618049					902	902			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/994/76146217-2/GOOSE DESIGN SPA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				137340	3.464368388433035					904	904			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/104235 TEKKROM ACCION GRAFICA COMPANIA LIMITADA	4-2-05-004
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				24336	0.6138697327865614					904	904			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/104713 TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	4-2-05-004
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				6960	0.1755643220001014					904	904			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/104712 TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	4-2-05-004
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				6900	0.1740508364656178					904	904			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/104711 TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	4-2-05-004
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-137340	-3.464368388433035					904	904			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/104235 TEKKROM ACCION GRAFICA COMPANIA LIMITADA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-24336	-0.6138697327865614					904	904			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/104713 TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-6960	-0.1755643220001014					904	904			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/104712 TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-6900	-0.1740508364656178					904	904			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/104711 TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				236914	5.976098531944256					905	905			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FCEE - 191: FCEE/191/99546270-2/ERGOTEC MUEBLES S A	4-2-03-108
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				237739	5.996908958043407					905	905			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FCEE - 195: FCEE/195/99546270-2/ERGOTEC MUEBLES S A	4-2-03-108
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-236914	-5.976098531944256					905	905			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FCEE - 191: FCEE/191/99546270-2/ERGOTEC MUEBLES S A	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-237739	-5.996908958043407					905	905			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FCEE - 195: FCEE/195/99546270-2/ERGOTEC MUEBLES S A	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				1754386	44.25396388167671					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	BX-6 PABLO SARDA	4-2-02-004
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				620455	15.65082778830071					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/5/78142464-1/LUFKE INGENIERIA ELECTRICA SPA	4-2-02-004
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				525000	13.24299842673179					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FCEE/5/78229878-K/INFINIA CONSULTING LIMITADA	4-2-02-004
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				7581266	191.2356070678765					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/327/78710720-6/SERVICIOS SANVEST SPA	4-2-02-002
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				584795	14.75131288563927					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	BX-9 JUAN CARRASCO-CAPACITACION SOFTWARE CONTABLE	4-2-02-002
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-1754386	-44.25396388167671					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	BX-6 PABLO SARDA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-620455	-15.65082778830071					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/5/78142464-1/LUFKE INGENIERIA ELECTRICA SPA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-525000	-13.24299842673179					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FCEE/5/78229878-K/INFINIA CONSULTING LIMITADA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-7581266	-191.2356070678765					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/327/78710720-6/SERVICIOS SANVEST SPA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-584795	-14.75131288563927					910	910			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	BX-9 JUAN CARRASCO-CAPACITACION SOFTWARE CONTABLE	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				19980	0.5039906829830497					911	911			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/1064687 UNIVERSIDAD DE CHILE	4-2-04-006
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				37500	0.9459284590522705					911	911			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/5929/76025577-7/ZNETWORKS E.I.R.L.	4-2-05-001
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				671256	16.93227076558909					911	911			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/994/76146217-2/GOOSE DESIGN SPA	4-2-05-001
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				750227	18.92429520131754					911	911			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	NC/71/76146217-2/GOOSE DESIGN SPA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-19980	-0.5039906829830497					911	911			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	F/1064687 UNIVERSIDAD DE CHILE	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-37500	-0.9459284590522705					911	911			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/5929/76025577-7/ZNETWORKS E.I.R.L.	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-671256	-16.93227076558909					911	911			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	FACE/994/76146217-2/GOOSE DESIGN SPA	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-750227	-18.92429520131754					911	911			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	NC/71/76146217-2/GOOSE DESIGN SPA	4-2-05-001
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				4600	0.1160338909770785					912	912			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	BX-14887348 CBR- DERECHOS POR ACTUACION	4-2-05-046
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				45000	1.135114150862724					912	912			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	BX-100893 VALERIA RONCHERA-MANDATO	4-2-05-046
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-4600	-0.1160338909770785					912	912			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	BX-14887348 CBR- DERECHOS POR ACTUACION	1-2-01-009
T-171	01	OF. CENTRAL ICEMM			11	2025	2025-11-30	39643.59				-45000	-1.135114150862724					912	912			RECLASIFICA CUENTA GTO GENERALES OF CENTRAL	BX-100893 VALERIA RONCHERA-MANDATO	1-2-01-009
T-174	01	OF. CENTRAL ICEMM			7	2025	2025-07-17	39249.99				586400	14.94013119493788					912	912			CTA CTE SANVEST SPA (GASTOS LEGALES E. CABELLO)	CTA CTE SANVEST SPA (GASTOS LEGALES E. CABELLO)	4-2-05-046
T-176	01	OF. CENTRAL ICEMM			8	2025	2025-08-04	39158.75				90986	2.323516455453762					904	904			PAGO PATENTE ICEM 2-2025 (CTA CTE SANVEST SPA)	PAGO PATENTE ICEM 2-2025 (CTA CTE SANVEST SPA)	4-2-05-003
T-178	01	OF. CENTRAL ICEMM			11	2025	2025-11-14	39643.59				-4884	-0.1231977225069677					904	904			RECLASIFICA PAGO ESTAC. (TRANSF MANUEL SOLAR)	RECLASIFICA PAGO ESTAC. (TRANSF MANUEL SOLAR)	4-2-05-004
T-18	01	OF. CENTRAL ICEMM	104235	FACE	8	2025	2025-08-05	39153.69	04/09/2025	78286370-3	TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	0	0	-137340	-3.507715364758724	-26094.6	163435	904	904	01	F/104235 TEKKROM ACCION GRAFICA COMPANIA LIMITADA	Anula FACE - 104235: F/104235 TEKKROM ACCION GRAFICA COMPANIA LIMITADA	Servicio	1-2-01-010
T-180	01	OF. CENTRAL ICEMM			8	2025	2025-08-29	39360.32				4884	0.1240843570377477					904	904			RENDICION ESTACIONAMIENTO B/1121262	RENDICION ESTACIONAMIENTO B/1121262	4-2-05-004
T-182	01	OF. CENTRAL ICEMM	72633053	FACE	12	2025	2025-12-01	39643.59	20/12/2025	76124890-1	TELEFONICA MOVILES CHILE S.A.	0	0	24942	0.6291559366848462	4738.98	29681	903	903	01	FACE/72633053/76124890-1/TELEFONICA MOVILES CHILE S.A.	FACE - 72633053: FACE/72633053/76124890-1/TELEFONICA MOVILES CHILE S.A.	Servicio	1-2-01-009
T-183	01	OF. CENTRAL ICEMM	6344	FACE	12	2025	2025-12-15	39666.58	14/01/2026	78191700-1	ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LTDA.	0	0	732480	18.46592269865464	139171.2	871651	902	902	01	FACE/6344/78191700-1/ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LIMITADA	FACE - 6344: FACE/6344/78191700-1/ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LIMITADA	Servicio	1-2-01-009
T-184	02	LA QUEBRADA	112686	FACE	12	2025	2025-12-11	39651.25	10/01/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	20650	0.5207906434223385	3923.5	24574	114	114	02	FACE/112686/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 112686: FACE/112686/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-001
T-185	02	LA QUEBRADA	107694	FACE	12	2025	2025-12-12	39655.08	11/01/2026	78286370-3	TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	0	0	40296	1.016162368100127	7656.24	47952	416	416	02	FACE/107694/78286370-3/TEK KROM ACCION GRAFICAS LTDA.	FACE - 107694: FACE/107694/78286370-3/TEK KROM ACCION GRAFICAS LTDA.	Servicio	1-2-01-004
T-186	01	OF. CENTRAL ICEMM	221	FCEE	12	2025	2025-12-01	39643.59	31/12/2025	99546270-2	INVERSIONES ERGOTEC SPA	237862	6.000011603389098	0	0	0	237862	905	905	01	FCEE/221/99546270-2/ERGOTEC MUEBLES S A	FCEE - 221: FCEE/221/99546270-2/ERGOTEC MUEBLES S A	Servicio	1-2-01-009
T-187	02	LA QUEBRADA	4322591	FACE	12	2025	2025-12-30	39724.12	29/01/2026	94707000-2	FERRETERIA COVADONGA LIMITADA	0	0	69000	1.736979950720117	13110	82110	106	106	02	FACE/4322591/94707000-2/FERRETERIA COVADONGA LTDA.	FACE - 4322591: FACE/4322591/94707000-2/FERRETERIA COVADONGA LTDA.	Servicio	1-2-01-001
T-188	02	LA QUEBRADA	220668	FACE	12	2025	2025-12-30	39724.12	29/01/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	38500	0.9691844652568766	7315	69376	425	425	02	FACE/220668/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 220668: FACE/220668/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-004
T-188	02	LA QUEBRADA	220668	FACE	12	2025	2025-12-30	39724.12	29/01/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	19800	0.4984377249892509	3762	69376	426	426	02	FACE/220668/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 220668: FACE/220668/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-004
T-189	02	LA QUEBRADA	220666	FACE	12	2025	2025-12-30	39724.12	29/01/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	38500	0.9691844652568766	7315	45814	425	425	02	FACE/220666/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 220666: FACE/220666/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-004
T-19	01	OF. CENTRAL ICEMM	104235	FACE	8	2025	2025-08-05	39153.69	30/09/2025	78286370-3	TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	0	0	137340	3.507715364758724	26094.6	163435	904	904	01	F/104235 TEKKROM ACCION GRAFICA COMPANIA LIMITADA	FACE - 104235: F/104235 TEKKROM ACCION GRAFICA COMPANIA LIMITADA	Servicio	1-2-01-009
T-190	02	LA QUEBRADA	220567	FACE	12	2025	2025-12-24	39701.09	23/01/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	104000	2.619575432311808	19760	192373	409	409	02	FACE/220567/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 220567: FACE/220567/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-004
T-190	02	LA QUEBRADA	220567	FACE	12	2025	2025-12-24	39701.09	23/01/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	32000	0.8060232099420948	6080	192373	426	426	02	FACE/220567/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 220567: FACE/220567/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-004
T-190	02	LA QUEBRADA	220567	FACE	12	2025	2025-12-24	39701.09	23/01/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	25658	0.6462794850216959	4875.02	192373	515	515	02	FACE/220567/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 220567: FACE/220567/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-005
T-191	02	LA QUEBRADA	220566	FACE	12	2025	2025-12-24	39701.09	23/01/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	37752	0.9509058819291863	7172.88	44925	406	406	02	FACE/220566/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 220566: FACE/220566/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-004
T-192	02	LA QUEBRADA	220565	FACE	12	2025	2025-12-24	39701.09	23/01/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	41580	1.047326408418509	7900.2	49480	406	406	02	FACE/220565/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 220565: FACE/220565/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-004
T-193	02	LA QUEBRADA	37050594	FACE	12	2025	2025-12-23	39697.26	22/01/2026	76568660-1	EASY RETAIL SA	0	0	116208	2.927355691551508	22079.52	138288	120	120	02	FACE/37050594/76568660-1/EASY RETAIL S.A.	FACE - 37050594: FACE/37050594/76568660-1/EASY RETAIL S.A.	Servicio	1-2-01-001
T-194	02	LA QUEBRADA	1623280	FACE	12	2025	2025-12-22	39693.42	22/12/2025	78610360-6	COMERCIAL E INDUSTRIAL NOVA SEGURIDAD LIMITADA	0	0	219990	5.542228409645729	41798.1	261788	409	409	02	FACE/1623280/78610360-6/COMERCIAL E IND. NOVASEGURIDAD LTDA	FACE - 1623280: FACE/1623280/78610360-6/COMERCIAL E IND. NOVASEGURIDAD LTDA	Servicio	1-2-01-004
T-195	02	LA QUEBRADA	113046	FACE	12	2025	2025-12-22	39693.42	21/01/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	4000	0.1007723698285509	760	10226	412	412	02	FACE/113046/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 113046: FACE/113046/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-004
T-195	02	LA QUEBRADA	113046	FACE	12	2025	2025-12-22	39693.42	21/01/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	4593	0.1157118736556336	872.67	10226	515	515	02	FACE/113046/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 113046: FACE/113046/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-005
T-196	02	LA QUEBRADA	445446	FACE	12	2025	2025-12-16	39670.41	15/01/2026	76483280-9	EL ARRAYAN FERRETERIA LTDA	0	0	13450	0.3390436347897589	2555.5	16006	131	131	02	FACE/445446/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	FACE - 445446: FACE/445446/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	Servicio	1-2-01-001
T-197	02	LA QUEBRADA	112864	FACE	12	2025	2025-12-16	39670.41	15/01/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	6140	0.1547753098594141	1166.6	137904	409	409	02	FACE/112864/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 112864: FACE/112864/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-004
T-197	02	LA QUEBRADA	112864	FACE	12	2025	2025-12-16	39670.41	15/01/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	69795	1.759371783654366	13261.05	137904	426	426	02	FACE/112864/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 112864: FACE/112864/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-004
T-197	02	LA QUEBRADA	112864	FACE	12	2025	2025-12-16	39670.41	15/01/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	39951	1.007073029998934	7590.69	137904	515	515	02	FACE/112864/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 112864: FACE/112864/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-005
T-198	01	OF. CENTRAL ICEMM	107764	FACE	12	2025	2025-12-16	39670.41	15/01/2026	78286370-3	TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	0	0	7620	0.192082713538882	1447.8	9068	904	904	01	FACE/107764/78286370-3/TEK KROM ACCION GRAFICAS LTDA.	FACE - 107764: FACE/107764/78286370-3/TEK KROM ACCION GRAFICAS LTDA.	Servicio	1-2-01-009
T-199	02	LA QUEBRADA	1837075	FACE	12	2025	2025-12-15	39666.58	14/01/2026	95002000-8	PIÑA HNOS. S.A.	0	0	24575	0.619539168741041	4669.25	29244	114	114	02	FACE/1837075/95002000-8/PIÑA HNOS.S.A	FACE - 1837075: FACE/1837075/95002000-8/PIÑA HNOS.S.A	Servicio	1-2-01-001
T-20	01	OF. CENTRAL ICEMM	104713	FACE	9	2025	2025-09-01	39394.46	30/09/2025	78286370-3	TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	0	0	-24336	-0.6177518361718881	-4623.84	28960	904	904	01	104713 TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	Anula FACE - 104713: 104713 TEK-KROM ACCION GRAFICA COMPANIA LIMITADA	Servicio	1-2-01-010
T-200	01	OF. CENTRAL ICEMM	1766	FACE	12	2025	2025-12-09	39643.59	24/12/2025	78056380-K	DANACORP S.A.	0	0	2164936	54.60998865138097	411337.84	2576274	905	905	01	FACE/1766/78056380-K/DANACORP S A	FACE - 1766: FACE/1766/78056380-K/DANACORP S A	Servicio	1-2-01-009
T-201	01	OF. CENTRAL ICEMM	3257	FCEE	12	2025	2025-12-01	39643.59	01/12/2025	76181733-7	Inmobliaria Ombe Ltda	198218	5.000001261237945	0	0	0	198218	905	905	01	FCEE - 3257	FCEE - 3257: FCEE/3257/76181733-7/INMOBILIARIA OMBE LIMITADA	Servicio	1-2-01-009
T-202	02	LA QUEBRADA	14168235	FACE	12	2025	2025-12-16	39670.41	15/01/2026	96556940-5	PROVEEDORES INTEGRALES PRISA S.A.	0	0	145932	3.67861083361629	27727.08	173659	415	415	02	FACE/14168235/96556940-5/PROVEEDORES INTEGRALES PRISA S.A.	FACE - 14168235: FACE/14168235/96556940-5/PROVEEDORES INTEGRALES PRISA S.A.	Servicio	1-2-01-004
T-203	02	LA QUEBRADA	36839929	FACE	11	2025	2025-11-26	39643.59	26/12/2025	76568660-1	EASY RETAIL SA	0	0	1597860	40.30563326883362	303593.4	1901453	116	116	02	FACE/36839929/76568660-1/EASY RETAIL S.A.	FACE - 36839929: FACE/36839929/76568660-1/EASY RETAIL S.A.	Servicio	1-2-01-001
T-205	01	OF. CENTRAL ICEMM	345	FACE	12	2025	2025-12-02	39643.59	02/12/2025	78710720-6	SERVICIOS SANVEST SPA	0	0	7007797	176.76998980163	1331481.43	8339278	907	907	01	FACE/345/78710720-6/SERVICIOS SANVEST SPA	FACE - 345: FACE/345/78710720-6/SERVICIOS SANVEST SPA	Servicio	1-2-01-009
T-206	02	LA QUEBRADA	14169928	FACE	12	2025	2025-12-18	39678.08	17/01/2026	96556940-5	PROVEEDORES INTEGRALES PRISA S.A.	0	0	6055	0.1526031501524267	1150.45	7205	415	415	02	FACE/14169928/96556940-5/PROVEEDORES INTEGRALES PRISA S.A.	FACE - 14169928: FACE/14169928/96556940-5/PROVEEDORES INTEGRALES PRISA S.A.	Servicio	1-2-01-004
T-207	02	LA QUEBRADA	2869148	FACE	12	2025	2025-12-19	39681.92	19/01/2026	96542490-3	TRECK S.A.	0	0	259500	6.539502120865119	49305	308805	409	409	02	FACE/2869148/96542490-3/TRECK S.A.	FACE - 2869148: FACE/2869148/96542490-3/TRECK S.A.	Servicio	1-2-01-004
T-208	02	LA QUEBRADA	1295090	FACE	12	2025	2025-12-17	39674.25	16/01/2026	83574800-6	PATRICIO LIOI Y CIA. LTDA.	0	0	45900	1.156921680939148	8721	217484	109	109	02	FACE/1295090/83574800-6/PATRICIO LIOI Y CIA.LTDA.	FACE - 1295090: FACE/1295090/83574800-6/PATRICIO LIOI Y CIA.LTDA.	Servicio	1-2-01-001
T-208	02	LA QUEBRADA	1295090	FACE	12	2025	2025-12-17	39674.25	16/01/2026	83574800-6	PATRICIO LIOI Y CIA. LTDA.	0	0	136860	3.449592619898297	26003.4	217484	409	409	02	FACE/1295090/83574800-6/PATRICIO LIOI Y CIA.LTDA.	FACE - 1295090: FACE/1295090/83574800-6/PATRICIO LIOI Y CIA.LTDA.	Servicio	1-2-01-004
T-209	02	LA QUEBRADA	1295088	FACE	12	2025	2025-12-17	39674.25	16/01/2026	83574800-6	PATRICIO LIOI Y CIA. LTDA.	0	0	66180	1.668084462844288	12574.2	78754	515	515	02	FACE/1295088/83574800-6/PATRICIO LIOI Y CIA.LTDA.	FACE - 1295088: FACE/1295088/83574800-6/PATRICIO LIOI Y CIA.LTDA.	Servicio	1-2-01-005
